"date";"open";"close";"high";"low"
"08/02/2018";0.098961;0.0988;0.101196;0.096295
"09/02/2018";0.0988;0.101173;0.101603;0.098682
"10/02/2018";0.101173;0.0997;0.101308;0.09904
"11/02/2018";0.0997;0.100275;0.10113;0.099261
"12/02/2018";0.100275;0.097371;0.1006;0.097
"13/02/2018";0.097371;0.098621;0.098776;0.096888
"14/02/2018";0.098621;0.097405;0.09877;0.096
"15/02/2018";0.097405;0.0922;0.097405;0.091016
"16/02/2018";0.0922;0.092001;0.0945;0.090795
"17/02/2018";0.092002;0.087944;0.093121;0.08765
"18/02/2018";0.087944;0.08793;0.089521;0.086028
"19/02/2018";0.088;0.08408;0.0892;0.083801
"20/02/2018";0.08408;0.078715;0.084086;0.07726
"21/02/2018";0.078715;0.080036;0.0818;0.077822
"22/02/2018";0.080031;0.081636;0.08199;0.079361
"23/02/2018";0.081636;0.084318;0.086;0.081568
"24/02/2018";0.084318;0.086097;0.086571;0.082867
"25/02/2018";0.086097;0.087799;0.08865;0.085936
"26/02/2018";0.087799;0.084;0.089345;0.08345
"27/02/2018";0.084;0.08221;0.0855;0.08158
"28/02/2018";0.08221;0.082501;0.083032;0.079864
"01/03/2018";0.082501;0.079735;0.082911;0.079232
"02/03/2018";0.079735;0.077557;0.079735;0.077148
"03/03/2018";0.077557;0.0745;0.077623;0.074356
"04/03/2018";0.0745;0.075111;0.07763;0.074389
"05/03/2018";0.075111;0.073959;0.0757;0.07325
"06/03/2018";0.07402;0.076018;0.07641;0.073881
"07/03/2018";0.076016;0.075793;0.076699;0.073539
"08/03/2018";0.07594;0.074814;0.077279;0.074389
"09/03/2018";0.075;0.078458;0.07874;0.0745
"10/03/2018";0.078458;0.077759;0.07973;0.076999
"11/03/2018";0.077759;0.075662;0.07972;0.074799
"12/03/2018";0.075662;0.076427;0.077161;0.074214
"13/03/2018";0.076427;0.075281;0.077302;0.074705
"14/03/2018";0.075346;0.074555;0.076318;0.073181
"15/03/2018";0.07457;0.073877;0.075383;0.073
"16/03/2018";0.073877;0.072389;0.0744;0.071595
"17/03/2018";0.072389;0.069792;0.073626;0.06979
"18/03/2018";0.069792;0.065595;0.06994;0.061913
"19/03/2018";0.065595;0.06454;0.066904;0.063239
"20/03/2018";0.06454;0.062665;0.064809;0.062076
"21/03/2018";0.062665;0.0628;0.064875;0.062
"22/03/2018";0.0628;0.061863;0.063574;0.06079
"23/03/2018";0.061863;0.061021;0.062054;0.06062
"24/03/2018";0.061021;0.06096;0.061466;0.060003
"25/03/2018";0.061045;0.062;0.062394;0.060728
"26/03/2018";0.062;0.05979;0.062082;0.059183
"27/03/2018";0.05979;0.057488;0.06;0.056565
"28/03/2018";0.057488;0.056195;0.058;0.055928
"29/03/2018";0.056195;0.05414;0.056459;0.054
"30/03/2018";0.05414;0.05757;0.05758;0.054
"31/03/2018";0.05757;0.056865;0.05905;0.056275
"01/04/2018";0.056865;0.055455;0.057064;0.055105
"02/04/2018";0.055455;0.054577;0.055777;0.054345
"03/04/2018";0.054577;0.056117;0.056158;0.053778
"04/04/2018";0.056117;0.055806;0.056226;0.0526
"05/04/2018";0.05574;0.056286;0.05638;0.055359
"06/04/2018";0.056286;0.055891;0.056425;0.055417
"07/04/2018";0.055891;0.055902;0.0561;0.055062
"08/04/2018";0.055902;0.05705;0.057261;0.055525
"09/04/2018";0.05705;0.05881;0.060228;0.057024
"10/04/2018";0.05881;0.06076;0.060825;0.058409
"11/04/2018";0.060705;0.0619;0.062111;0.060125
"12/04/2018";0.0619;0.06244;0.063;0.0593
"13/04/2018";0.06244;0.062665;0.0647;0.061804
"14/04/2018";0.062665;0.06289;0.0635;0.061694
"15/04/2018";0.06289;0.063845;0.063995;0.052435
"16/04/2018";0.063845;0.06352;0.064084;0.062795
"17/04/2018";0.06352;0.06357;0.064062;0.062858
"18/04/2018";0.06357;0.06451;0.064533;0.063219
"19/04/2018";0.06451;0.06829;0.06885;0.06421
"20/04/2018";0.06829;0.0695;0.0711;0.06775
"21/04/2018";0.0695;0.0679;0.069746;0.066619
"22/04/2018";0.0679;0.07065;0.07215;0.063874
"23/04/2018";0.07065;0.072099;0.0725;0.063614
"24/04/2018";0.072099;0.072752;0.07555;0.0718
"25/04/2018";0.07275;0.0696;0.072995;0.0666
"26/04/2018";0.0696;0.071486;0.07175;0.067945
"27/04/2018";0.071486;0.072114;0.0735;0.069847
"28/04/2018";0.072114;0.07311;0.07377;0.07185
"29/04/2018";0.07311;0.073115;0.073533;0.072401
"30/04/2018";0.073115;0.0725;0.074951;0.072005
"01/05/2018";0.0725;0.07406;0.074573;0.07035
"02/05/2018";0.07406;0.074334;0.075134;0.073863
"03/05/2018";0.074334;0.079885;0.080742;0.0743
"04/05/2018";0.079915;0.081036;0.083131;0.0793
"05/05/2018";0.081036;0.083147;0.083368;0.08056
"06/05/2018";0.083147;0.08214;0.084603;0.080557
"07/05/2018";0.08214;0.080508;0.082466;0.075167
"08/05/2018";0.08054;0.081595;0.082126;0.078948
"09/05/2018";0.081595;0.08064;0.08165;0.079108
"10/05/2018";0.080823;0.0801;0.082;0.080062
"11/05/2018";0.0801;0.080685;0.0822;0.078188
"12/05/2018";0.080685;0.08079;0.081257;0.076769
"13/05/2018";0.08079;0.083905;0.085099;0.0799
"14/05/2018";0.083903;0.083798;0.084642;0.0825
"15/05/2018";0.083798;0.083303;0.0848;0.0825
"16/05/2018";0.083062;0.08468;0.084731;0.082615
"17/05/2018";0.08465;0.082875;0.0855;0.082571
"18/05/2018";0.082875;0.084207;0.084289;0.082517
"19/05/2018";0.08421;0.084557;0.085717;0.083377
"20/05/2018";0.084525;0.083926;0.085786;0.08382
"21/05/2018";0.083926;0.0831;0.084347;0.08242
"22/05/2018";0.0831;0.080456;0.083811;0.080076
"23/05/2018";0.0804;0.07695;0.080944;0.075758
"24/05/2018";0.07695;0.079456;0.079999;0.07502
"25/05/2018";0.079456;0.0785;0.08084;0.077305
"26/05/2018";0.078555;0.07985;0.080246;0.0776
"27/05/2018";0.07985;0.077724;0.080331;0.0765
"28/05/2018";0.077724;0.07203;0.077901;0.071282
"29/05/2018";0.07203;0.07586;0.07644;0.071955
"30/05/2018";0.07586;0.075627;0.077455;0.07431
"31/05/2018";0.075627;0.0771;0.077438;0.075306
"01/06/2018";0.0771;0.077021;0.07773;0.075848
"02/06/2018";0.077021;0.077394;0.078114;0.0766
"03/06/2018";0.077354;0.08029;0.081008;0.077354
"04/06/2018";0.08029;0.079;0.081039;0.0773
"05/06/2018";0.079;0.07995;0.080493;0.07807
"06/06/2018";0.0799;0.079154;0.080075;0.079
"07/06/2018";0.079154;0.07857;0.0797;0.078102
"08/06/2018";0.07857;0.07875;0.079255;0.077287
"09/06/2018";0.07875;0.079177;0.079314;0.078492
"10/06/2018";0.0791;0.077414;0.079518;0.0755
"11/06/2018";0.077414;0.077255;0.079026;0.076271
"12/06/2018";0.07731;0.07546;0.078423;0.074599
"13/06/2018";0.07546;0.075486;0.076393;0.072242
"14/06/2018";0.075524;0.07821;0.079053;0.072776
"15/06/2018";0.07821;0.076275;0.07857;0.074628
"16/06/2018";0.076288;0.07655;0.077454;0.075934
"17/06/2018";0.076504;0.077045;0.07756;0.07649
"18/06/2018";0.077045;0.077141;0.077606;0.07627
"19/06/2018";0.077141;0.079783;0.080102;0.076925
"20/06/2018";0.079783;0.079389;0.079833;0.07842
"21/06/2018";0.079389;0.078309;0.080396;0.077828
"22/06/2018";0.078292;0.076345;0.078309;0.07497
"23/06/2018";0.076345;0.07687;0.077445;0.075766
"24/06/2018";0.076875;0.07402;0.077118;0.072649
"25/06/2018";0.07402;0.073371;0.075707;0.072871
"26/06/2018";0.073371;0.070787;0.073714;0.070768
"27/06/2018";0.070782;0.07189;0.072147;0.06977
"28/06/2018";0.07189;0.071746;0.072095;0.070685
"29/06/2018";0.071746;0.070258;0.072;0.06911
"30/06/2018";0.070258;0.07102;0.071691;0.07
"01/07/2018";0.071016;0.07112;0.0715;0.070597
"02/07/2018";0.07112;0.07205;0.072604;0.070698
"03/07/2018";0.07205;0.070931;0.072866;0.070495
"04/07/2018";0.070931;0.070835;0.071981;0.070014
"05/07/2018";0.070835;0.071611;0.071755;0.070654
"06/07/2018";0.071611;0.07112;0.071785;0.07
"07/07/2018";0.07108;0.071843;0.071843;0.0702
"08/07/2018";0.071843;0.072485;0.073166;0.071705
"09/07/2018";0.072485;0.070706;0.072693;0.070685
"10/07/2018";0.070706;0.068625;0.070929;0.067444
"11/07/2018";0.068625;0.06975;0.069912;0.0676
"12/07/2018";0.06975;0.068861;0.070188;0.068653
"13/07/2018";0.068861;0.069478;0.07047;0.06886
"14/07/2018";0.069511;0.069413;0.070123;0.0691
"15/07/2018";0.069413;0.07073;0.071137;0.069092
"16/07/2018";0.07073;0.07129;0.07198;0.070166
"17/07/2018";0.07129;0.068115;0.071415;0.068
"18/07/2018";0.068115;0.06502;0.068788;0.064482
"19/07/2018";0.06502;0.062619;0.065199;0.062457
"20/07/2018";0.062619;0.061185;0.062765;0.058514
"21/07/2018";0.061185;0.062205;0.063304;0.06088
"22/07/2018";0.062205;0.061757;0.06287;0.061472
"23/07/2018";0.06184;0.058245;0.06184;0.057836
"24/07/2018";0.058245;0.05695;0.059433;0.05641
"25/07/2018";0.05695;0.05774;0.05822;0.056844
"26/07/2018";0.05774;0.05824;0.0589;0.057535
"27/07/2018";0.05824;0.057413;0.0589;0.05655
"28/07/2018";0.057413;0.056978;0.05759;0.056727
"29/07/2018";0.056978;0.056782;0.057244;0.056526
"30/07/2018";0.056782;0.055865;0.057219;0.055556
"31/07/2018";0.055865;0.055764;0.056272;0.054325
"01/08/2018";0.055764;0.055235;0.056396;0.054543
"02/08/2018";0.055235;0.05456;0.055533;0.0541
"03/08/2018";0.05456;0.05639;0.056544;0.05437
"04/08/2018";0.05639;0.0581;0.05869;0.055735
"05/08/2018";0.058105;0.058155;0.058621;0.057648
"06/08/2018";0.058215;0.0584;0.05865;0.057697
"07/08/2018";0.0584;0.05632;0.058554;0.0553
"08/08/2018";0.05632;0.05662;0.057501;0.055405
"09/08/2018";0.05662;0.055635;0.0572;0.055453
"10/08/2018";0.055635;0.054015;0.056412;0.053424
"11/08/2018";0.054015;0.05104;0.054064;0.04955
"12/08/2018";0.051035;0.050395;0.051587;0.05
"13/08/2018";0.0504;0.0454;0.050554;0.045117
"14/08/2018";0.0454;0.044985;0.0454;0.042
"15/08/2018";0.044985;0.044775;0.046339;0.043987
"16/08/2018";0.044795;0.0454;0.046505;0.044472
"17/08/2018";0.0454;0.048156;0.04853;0.045297
"18/08/2018";0.048156;0.04599;0.048675;0.044822
"19/08/2018";0.04599;0.04619;0.0475;0.0455
"20/08/2018";0.04619;0.043322;0.046545;0.042917
"21/08/2018";0.043322;0.04339;0.044059;0.0425
"22/08/2018";0.04339;0.042486;0.043805;0.041492
"23/08/2018";0.042486;0.04234;0.043357;0.041923
"24/08/2018";0.04234;0.042068;0.04249;0.04169
"25/08/2018";0.042065;0.041235;0.042065;0.041038
"26/08/2018";0.041235;0.04092;0.041235;0.0406
"27/08/2018";0.04092;0.041585;0.041796;0.040735
"28/08/2018";0.041733;0.0418;0.041904;0.040727
"29/08/2018";0.041805;0.04095;0.04194;0.040825
"30/08/2018";0.04095;0.04063;0.041333;0.04
"31/08/2018";0.04063;0.040135;0.040755;0.039685
"01/09/2018";0.040095;0.041067;0.0418;0.040078
"02/09/2018";0.041035;0.040415;0.041361;0.040096
"03/09/2018";0.040415;0.039785;0.040485;0.0395
"04/09/2018";0.039785;0.038765;0.039986;0.03835
"05/09/2018";0.038765;0.034144;0.038935;0.033766
"06/09/2018";0.0341;0.035241;0.0359;0.033362
"07/09/2018";0.035241;0.033586;0.035893;0.03354
"08/09/2018";0.033652;0.031795;0.03405;0.030968
"09/09/2018";0.031795;0.031379;0.032487;0.030095
"10/09/2018";0.031379;0.031196;0.032139;0.0299
"11/09/2018";0.03126;0.029406;0.031453;0.0285
"12/09/2018";0.0294;0.028955;0.029512;0.026862
"13/09/2018";0.028955;0.032466;0.032961;0.028917
"14/09/2018";0.032466;0.032321;0.034;0.031463
"15/09/2018";0.032321;0.034109;0.034762;0.03216
"16/09/2018";0.034109;0.0339;0.034281;0.0325
"17/09/2018";0.0339;0.031351;0.034458;0.0309
"18/09/2018";0.031329;0.032933;0.033697;0.03113
"19/09/2018";0.032946;0.032812;0.03377;0.03211
"20/09/2018";0.032812;0.034564;0.034893;0.032292
"21/09/2018";0.034579;0.036688;0.037662;0.03349
"22/09/2018";0.036688;0.035893;0.0374;0.03507
"23/09/2018";0.035855;0.036471;0.036873;0.0354
"24/09/2018";0.036471;0.034628;0.03657;0.033379
"25/09/2018";0.034628;0.033999;0.034628;0.032
"26/09/2018";0.033985;0.033185;0.034071;0.032433
"27/09/2018";0.033185;0.034275;0.03476;0.032526
"28/09/2018";0.034275;0.03341;0.034521;0.032741
"29/09/2018";0.03341;0.035095;0.035995;0.032935
"30/09/2018";0.035095;0.03516;0.035925;0.034592
"01/10/2018";0.03516;0.035005;0.035405;0.0345
"02/10/2018";0.035031;0.034535;0.035156;0.034413
"03/10/2018";0.034535;0.033895;0.034585;0.033512
"04/10/2018";0.033895;0.033762;0.034275;0.03353
"05/10/2018";0.033762;0.034405;0.034726;0.033501
"06/10/2018";0.034405;0.034178;0.034497;0.033836
"07/10/2018";0.034178;0.03424;0.034295;0.033863
"08/10/2018";0.03424;0.034475;0.034668;0.034034
"09/10/2018";0.034475;0.034315;0.034775;0.034252
"10/10/2018";0.034315;0.034225;0.0344;0.034086
"11/10/2018";0.034225;0.03058;0.03429;0.03039
"12/10/2018";0.03058;0.03134;0.031744;0.03058
"13/10/2018";0.03134;0.031793;0.032033;0.031286
"14/10/2018";0.031793;0.03099;0.031867;0.030723
"15/10/2018";0.03099;0.031745;0.03349;0.030861
"16/10/2018";0.031757;0.031835;0.032006;0.031508
"17/10/2018";0.031835;0.03159;0.03197;0.031462
"18/10/2018";0.03162;0.031145;0.031735;0.03096
"19/10/2018";0.031145;0.031415;0.031671;0.030996
"20/10/2018";0.031415;0.031585;0.031778;0.031305
"21/10/2018";0.031585;0.031458;0.031814;0.031423
"22/10/2018";0.031458;0.03143;0.031603;0.031295
"23/10/2018";0.03143;0.031442;0.03151;0.03108
"24/10/2018";0.03144;0.03125;0.031505;0.031204
"25/10/2018";0.03125;0.031213;0.031297;0.031026
"26/10/2018";0.031213;0.031345;0.031675;0.031145
"27/10/2018";0.031345;0.031434;0.03145;0.031303
"28/10/2018";0.031434;0.03163;0.031651;0.031391
"29/10/2018";0.03163;0.03103;0.031811;0.030867
"30/10/2018";0.03103;0.031175;0.031242;0.03096
"31/10/2018";0.03118;0.031215;0.031304;0.03088
"01/11/2018";0.031215;0.031189;0.03125;0.03112
"02/11/2018";0.031189;0.03146;0.031625;0.03116
"03/11/2018";0.031455;0.03136;0.031495;0.03133
"04/11/2018";0.03136;0.032715;0.033558;0.0313
"05/11/2018";0.032725;0.03257;0.0328;0.032235
"06/11/2018";0.03257;0.03385;0.033931;0.03243
"07/11/2018";0.033904;0.033315;0.034039;0.033158
"08/11/2018";0.033315;0.032865;0.033485;0.032811
"09/11/2018";0.032865;0.032855;0.03312;0.032663
"10/11/2018";0.032857;0.033145;0.033328;0.0328
"11/11/2018";0.033145;0.033015;0.033205;0.0328
"12/11/2018";0.033015;0.033008;0.033124;0.032823
"13/11/2018";0.033019;0.03248;0.033035;0.032385
"14/11/2018";0.03248;0.03166;0.032633;0.03
"15/11/2018";0.031655;0.032044;0.0324;0.031324
"16/11/2018";0.032044;0.031273;0.032165;0.031256
"17/11/2018";0.031325;0.031294;0.031588;0.0308
"18/11/2018";0.031294;0.031615;0.03193;0.031112
"19/11/2018";0.031615;0.030671;0.031615;0.029063
"20/11/2018";0.030671;0.029314;0.030894;0.028899
"21/11/2018";0.029314;0.02968;0.0301;0.02857
"22/11/2018";0.02968;0.028978;0.03;0.02891
"23/11/2018";0.028978;0.028305;0.029174;0.02794
"24/11/2018";0.028305;0.029255;0.029388;0.028146
"25/11/2018";0.029255;0.029057;0.02943;0.0279
"26/11/2018";0.029023;0.02865;0.029183;0.028397
"27/11/2018";0.02865;0.028782;0.0292;0.027751
"28/11/2018";0.028782;0.028806;0.029095;0.027949
"29/11/2018";0.028806;0.027502;0.0289;0.027399
"30/11/2018";0.027502;0.028161;0.02849;0.027352
"01/12/2018";0.028161;0.028175;0.02879;0.027847
"02/12/2018";0.02817;0.028075;0.028316;0.0279
"03/12/2018";0.028075;0.02797;0.028452;0.027689
"04/12/2018";0.02797;0.027792;0.028068;0.027715
"05/12/2018";0.027792;0.027241;0.027869;0.0272
"06/12/2018";0.02724;0.025989;0.027307;0.025512
"07/12/2018";0.025989;0.027405;0.027736;0.024434
"08/12/2018";0.027405;0.026477;0.0285;0.0255
"09/12/2018";0.026477;0.026326;0.027004;0.026132
"10/12/2018";0.026326;0.026175;0.026448;0.025845
"11/12/2018";0.026175;0.02598;0.026531;0.025715
"12/12/2018";0.025944;0.025935;0.0263;0.025847
"13/12/2018";0.025955;0.026124;0.026556;0.025865
"14/12/2018";0.026124;0.026;0.026304;0.025865
"15/12/2018";0.026;0.02609;0.026155;0.025885
"16/12/2018";0.02609;0.026185;0.026769;0.026078
"17/12/2018";0.02624;0.026811;0.027147;0.026105
"18/12/2018";0.02683;0.027484;0.027584;0.026442
"19/12/2018";0.027484;0.026958;0.028235;0.026907
"20/12/2018";0.026958;0.028135;0.0286;0.026798
"21/12/2018";0.028135;0.02805;0.02874;0.027521
"22/12/2018";0.02804;0.029191;0.029344;0.027784
"23/12/2018";0.029185;0.032802;0.033115;0.029155
"24/12/2018";0.032802;0.034526;0.03757;0.03275
"25/12/2018";0.034526;0.034065;0.034676;0.032962
"26/12/2018";0.034065;0.03421;0.03538;0.033444
"27/12/2018";0.03421;0.031892;0.03441;0.03149
"28/12/2018";0.031892;0.035325;0.035381;0.03155
"29/12/2018";0.035325;0.03589;0.037432;0.034305
"30/12/2018";0.03589;0.036185;0.036501;0.035085
"31/12/2018";0.036185;0.035515;0.0363;0.035285
"01/01/2019";0.035515;0.036527;0.03757;0.035388
"02/01/2019";0.036527;0.03938;0.04;0.036504
"03/01/2019";0.03938;0.038785;0.039925;0.038198
"04/01/2019";0.038785;0.04013;0.040756;0.038469
"05/01/2019";0.04013;0.04052;0.0416;0.04013
"06/01/2019";0.04052;0.03855;0.040691;0.03839
"07/01/2019";0.03855;0.03757;0.038695;0.0373
"08/01/2019";0.037565;0.037275;0.037735;0.03693
"09/01/2019";0.037275;0.03734;0.038136;0.037143
"10/01/2019";0.03734;0.034866;0.03743;0.0342
"11/01/2019";0.034866;0.03458;0.035287;0.03375
"12/01/2019";0.03458;0.034394;0.03495;0.034162
"13/01/2019";0.034394;0.03284;0.034465;0.0324
"14/01/2019";0.03284;0.03498;0.035483;0.032831
"15/01/2019";0.03498;0.03352;0.03563;0.032812
"16/01/2019";0.03352;0.033829;0.034792;0.033305
"17/01/2019";0.033829;0.03365;0.033959;0.032935
"18/01/2019";0.03365;0.033168;0.03369;0.033
"19/01/2019";0.033168;0.033425;0.033749;0.033124
"20/01/2019";0.033425;0.033205;0.03351;0.033004
"21/01/2019";0.033205;0.032779;0.033289;0.032424
"22/01/2019";0.032779;0.033;0.033117;0.032224
"23/01/2019";0.033;0.03276;0.033155;0.03257
"24/01/2019";0.03276;0.032588;0.0328;0.03225
"25/01/2019";0.032588;0.0323;0.033;0.032267
"26/01/2019";0.0323;0.032354;0.032532;0.0322
"27/01/2019";0.032354;0.031518;0.0324;0.031518
"28/01/2019";0.031518;0.030705;0.031727;0.02984
"29/01/2019";0.030705;0.030645;0.031;0.030181
"30/01/2019";0.030645;0.0313;0.031591;0.03044
"31/01/2019";0.0313;0.030995;0.031695;0.0308
"01/02/2019";0.030995;0.030847;0.0311;0.03047
"02/02/2019";0.030847;0.031535;0.0316;0.03077
"03/02/2019";0.031535;0.03102;0.031657;0.030879
"04/02/2019";0.03102;0.031095;0.03138;0.030749
"05/02/2019";0.031095;0.03091;0.03114;0.030838
"06/02/2019";0.03091;0.03067;0.031004;0.029856
"07/02/2019";0.03067;0.030735;0.031005;0.03064
"08/02/2019";0.030735;0.032605;0.032999;0.030605
"09/02/2019";0.032611;0.032558;0.032957;0.032323
"10/02/2019";0.032558;0.03396;0.034148;0.03205
"11/02/2019";0.033989;0.033295;0.034016;0.03302
"12/02/2019";0.033295;0.033667;0.033805;0.032986
"13/02/2019";0.033667;0.033795;0.034451;0.033585
"14/02/2019";0.033795;0.033576;0.034325;0.03344
"15/02/2019";0.033576;0.03379;0.034091;0.03351
"16/02/2019";0.03379;0.03391;0.0342;0.033727
"17/02/2019";0.03391;0.036495;0.036908;0.033865
"18/02/2019";0.036495;0.03739;0.038285;0.036278
"19/02/2019";0.03739;0.0367;0.037958;0.03669
"20/02/2019";0.0367;0.037444;0.037667;0.036011
"21/02/2019";0.037426;0.037005;0.037467;0.036545
"22/02/2019";0.037;0.037231;0.037375;0.03653
"23/02/2019";0.037231;0.038325;0.0391;0.037127
"24/02/2019";0.038325;0.035326;0.039597;0.035213
"25/02/2019";0.035326;0.03604;0.036714;0.035222
"26/02/2019";0.03604;0.035789;0.036094;0.0353
"27/02/2019";0.035789;0.035337;0.036508;0.034
"28/02/2019";0.035337;0.035465;0.03599;0.03494
"01/03/2019";0.035465;0.035335;0.035791;0.035283
"02/03/2019";0.035335;0.034665;0.035503;0.034354
"03/03/2019";0.034665;0.034303;0.035148;0.033867
"04/03/2019";0.034303;0.033823;0.034303;0.033397
"05/03/2019";0.033823;0.03543;0.03553;0.033744
"06/03/2019";0.03543;0.035585;0.03606;0.034556
"07/03/2019";0.035585;0.0353;0.03585;0.035212
"08/03/2019";0.0353;0.034516;0.03542;0.034247
"09/03/2019";0.034516;0.034804;0.035347;0.03442
"10/03/2019";0.034804;0.03457;0.034925;0.034371
"11/03/2019";0.03457;0.034242;0.034668;0.03409
"12/03/2019";0.034242;0.034413;0.0348;0.03368
"13/03/2019";0.034413;0.03406;0.034435;0.033982
"14/03/2019";0.03406;0.03415;0.0345;0.033876
"15/03/2019";0.03415;0.034785;0.03502;0.034134
"16/03/2019";0.034785;0.03523;0.035735;0.034785
"17/03/2019";0.03523;0.034789;0.03523;0.034556
"18/03/2019";0.034789;0.034538;0.035249;0.034425
"19/03/2019";0.034538;0.034465;0.034776;0.034376
"20/03/2019";0.034465;0.034362;0.034525;0.034118
"21/03/2019";0.034362;0.033835;0.034435;0.0337
"22/03/2019";0.033835;0.034125;0.034295;0.033717
"23/03/2019";0.034125;0.034286;0.034447;0.034027
"24/03/2019";0.034286;0.03409;0.034293;0.033843
"25/03/2019";0.03409;0.034078;0.034231;0.03368
"26/03/2019";0.034078;0.03395;0.034159;0.033816
"27/03/2019";0.03395;0.03452;0.034634;0.033939
"28/03/2019";0.03452;0.034251;0.034574;0.0341
"29/03/2019";0.034251;0.034782;0.034782;0.0341
"30/03/2019";0.034782;0.034667;0.035329;0.034448
"31/03/2019";0.034667;0.034485;0.034697;0.0343
"01/04/2019";0.034485;0.034085;0.034592;0.03385
"02/04/2019";0.034085;0.033626;0.034125;0.030326
"03/04/2019";0.033626;0.032429;0.034942;0.03136
"04/04/2019";0.032429;0.032135;0.032625;0.03142
"05/04/2019";0.032135;0.03294;0.033321;0.032003
"06/04/2019";0.03294;0.032837;0.033442;0.032189
"07/04/2019";0.032837;0.033676;0.034;0.0325
"08/04/2019";0.033676;0.034145;0.035233;0.033642
"09/04/2019";0.034145;0.03389;0.034402;0.033748
"10/04/2019";0.03389;0.033345;0.034695;0.032626
"11/04/2019";0.033345;0.03266;0.033399;0.032191
"12/04/2019";0.03266;0.032336;0.032819;0.032234
"13/04/2019";0.032336;0.032301;0.032495;0.032021
"14/04/2019";0.032301;0.032533;0.03265;0.032113
"15042019";0.032533;0.031865;0.032664;0.0311
"16042019";0.031865;0.031965;0.03234;0.031741
"17042019";0.031965;0.031865;0.032075;0.031649
